,0
3948,1121768.6774975227
3949,886679.2981854232
3950,738421.1125014673
3951,537252.2623591697
3952,1234043.3698358578
3953,920246.8166933797
3954,710265.1378764895
3955,916335.213323479
3956,961016.449541568
3957,656387.7960875308
3958,1446667.11622675
3959,447236.8987275283
3960,747619.5809471115
3961,922693.2564801164
3962,860520.9557583539
3963,906545.3475877312
3964,715010.0757736645
3965,994084.6658227984
3966,676665.1523947236
3967,1073183.9311987353
3968,920153.8128864777
3969,762281.2531145551
3970,1352102.8665944776
3971,780052.8216860316
3972,682008.2778939859
3973,564510.8902766218
3974,811835.2991367572
3975,963523.0055036494
3976,1337661.651356636
3977,690601.7018059925
3978,582228.1498798762
3979,758589.1687548704
3980,992828.5198727694
3981,499180.82605143124
3982,737110.3265990353
3983,1105297.6801912123
3984,900096.677199535
3985,1278766.7603808555
3986,1026349.7503406295
3987,434937.0800869897
3988,760932.8287995893
3989,972467.5506527772
3990,600493.3762958974
3991,656153.1941128244
3992,403302.6518855718
3993,821894.9090580749
3994,1163321.4850308194
3995,1200862.5605090903
3996,846974.8424278416
3997,899153.193414133
3998,855392.7298166268
3999,1070907.5780900693
4000,920094.8941244204
4001,945906.391548937
4002,556766.0722972006
4003,1586341.9247063422
4004,908063.3556783441
4005,766208.5352700261
4006,1241878.4220244999
4007,706819.715088462
4008,1222088.36095965
4009,875519.014823291
4010,792383.5943909684
4011,1663817.7258492045
4012,884482.5885776507
4013,1015197.1691765201
4014,639528.4769306156
4015,1073481.504444207
4016,434186.13787563844
4017,1126593.9843638635
4018,342611.8880147898
4019,884855.5647346019
4020,834381.8033527641
4021,689330.4642964291
4022,769870.6703700947
4023,1106985.3256027105
4024,907776.889960968
4025,765465.4031396018
4026,921698.9054650529
4027,1014404.7742749155
4028,417774.3283955706
4029,1055935.2250993056
4030,906129.0379842247
4031,719694.6172359793
4032,1020114.5804480924
4033,874984.2488156267
4034,1006454.6050029949
4035,953051.1768464867
4036,1475563.3486016481
4037,568143.8701310516
4038,958532.4382005925
4039,923573.2556283466
4040,1003257.1114299656
4041,1627747.3477432493
4042,653796.5621031732
4043,1375537.2869518776
4044,996498.3474141961
4045,592348.0998916259
4046,769400.594447374
4047,1230277.9449570812
4048,791089.940444926
4049,492878.7040559201
4050,930493.0535419807
4051,900001.7522120071
4052,732844.5769452474
4053,985710.024870289
4054,985117.9210255097
4055,739380.1618975697
4056,1034942.3898023841
4057,606106.3804012588
4058,445673.75692676567
4059,911114.7342412218
4060,771288.42020331
4061,1084779.5525340887
4062,932050.1605685032
4063,850962.7159978951
4064,858778.2327589197
4065,1003733.5875829906
4066,1096101.2338641174
4067,1017733.3513861401
4068,837787.8202072945
4069,389220.5987546344
4070,959082.4315629604
4071,327832.82923124614
4072,604912.3097962925
4073,845963.1953804177
4074,1105778.2012570428
4075,506926.7381986551
4076,990279.718637032
4077,858347.9477403956
4078,946737.3066441336
4079,950811.0606261543
4080,509299.4933893969
4081,918918.4346067798
4082,831405.339733026
4083,877475.0566225877
4084,974959.7761701816
4085,1020844.771642832
4086,264873.3044148814
4087,748181.5940932964
4088,370906.0879378923
4089,1093347.5676659364
4090,903290.6067249967
4091,590871.144885716
4092,789525.1290494273
4093,1026581.146484209
4094,854439.055885649
4095,902916.354612513
4096,540255.4380920122
4097,576222.3124809
4098,1031890.267649262
4099,784387.5917488413
4100,1091851.2776973392
4101,747931.024048401
4102,416410.5870076065
4103,1263573.9012290863
4104,913275.6588357985
4105,1205965.8680323763
4106,800715.4025250329
4107,1106132.592782627
4108,804110.496958215
4109,977999.5159223935
4110,861740.5186316143
4111,556885.7511374492
4112,898671.2102024917
4113,921112.8933720102
4114,1112000.1591395985
4115,559261.3141761292
4116,1339789.2058176617
4117,874699.7782622464
4118,479115.93912673334
4119,965115.4024276318
4120,1188267.8268958807
4121,935832.1571978605
4122,1028255.3175672492
4123,401226.5066746315
4124,721254.8129611677
4125,291282.2963851071
4126,1001658.856106624
4127,1130434.208283626
4128,879015.9047454977
4129,935854.8256440894
4130,1498856.9799475076
4131,1024488.2612513746
4132,926329.4441187183
4133,1084661.786774733
4134,538378.4708442646
4135,268261.2190846092
4136,657397.9274007943
4137,273298.15394917456
4138,1039113.7936853648
4139,1019950.2369158417
4140,704380.1440780736
4141,983591.4618208098
4142,840430.4165608957
4143,779688.6559728642
4144,367672.14242476027
4145,1068986.5164061836
4146,486030.9302127552
4147,1029466.936310489
4148,941499.3038225857
4149,851227.5325969006
4150,980730.5594629601
4151,864166.6413497627
4152,972718.1893354238
4153,1378252.9299758729
4154,1004522.2790841298
4155,1005751.579694086
4156,948975.7292031671
4157,922773.0644676029
4158,1032820.6013573846
4159,782201.6017536521
4160,1180628.2530994497
4161,1100747.3871715032
4162,952332.846744715
4163,946578.4151428447
4164,788755.9883097328
4165,1146848.8609265564
4166,1200743.787605606
4167,804268.8119552891
4168,1534357.4446153871
4169,923213.5791350233
4170,983473.6487915053
4171,777145.8618788022
4172,886303.3000906901
4173,613780.138671685
4174,259966.36744175316
4175,-73159.27815440996
4176,833420.0045070832
4177,1024615.1192995319
4178,978620.1691895389
4179,799704.9583991652
4180,1110162.3537463641
4181,971730.8856856743
4182,1291658.3272474078
4183,816047.503118007
4184,1263078.0377305932
4185,889537.9039918736
4186,746653.0689301112
4187,515042.77431447
4188,1179175.980095157
4189,1138704.269936292
4190,893759.2554695659
4191,1055928.90424363
4192,1385431.1691971181
4193,1022271.3094172934
4194,702991.1320446847
4195,1465441.6624043474
4196,1075646.0138929123
4197,1155225.151541104
4198,999657.5152993796
4199,421189.95519972243
4200,414276.35451765475
4201,1066650.1511178454
4202,948521.9064801505
4203,118821.98840058234
4204,823003.1340469162
4205,1256787.5252408776
4206,1095203.36079658
4207,958098.9408986025
4208,794252.5181217913
4209,857122.2584965188
4210,955342.4516496358
4211,1226335.9426178625
4212,465380.85763488733
4213,951198.5123700392
4214,900724.698631581
4215,393550.57220876124
4216,990323.3123636444
4217,999107.4564588944
4218,660663.1094819533
4219,690956.8692462615
4220,310137.85357478587
4221,1104127.6372621334
4222,801576.1702496778
4223,1339500.028619106
4224,299424.7256740008
4225,673802.9159660691
4226,1229974.2257884177
4227,705068.0270310336
4228,1085702.972229973
4229,231489.65370863467
4230,627938.7333662761
4231,1089152.3848598674
4232,964983.2525358531
4233,918332.2696448648
4234,558020.814548231
4235,1347865.420534859
4236,1398290.57273356
4237,701790.6478232822
4238,773898.5898900139
4239,1523853.2365539651
4240,1155100.161614825
4241,739534.0551591096
4242,489294.49012711656
4243,1015320.2610264781
4244,865113.2937555546
4245,1224066.116303626
4246,384725.9668684212
4247,673380.3357403293
4248,948555.1851594372
4249,1045561.4617027366
4250,933182.7576927721
4251,771456.1933393446
4252,883200.6669739488
4253,938196.6988558692
4254,1300498.996800484
4255,339055.7411653686
4256,1086257.5661507363
4257,713309.3907784392
4258,797895.3228654477
4259,1207293.5952028865
4260,1154519.6974474392
4261,631559.527834635
4262,814781.0476754166
4263,624498.6690940685
4264,1001298.7032283081
4265,935654.8909714407
4266,1146322.245577997
4267,919568.9687253085
4268,563717.7310518306
4269,759043.5599755393
4270,864195.2391581059
4271,915964.0136737298
4272,1145323.8504795134
4273,1180079.3656563386
4274,452342.2952235369
4275,747551.781152438
4276,780291.2414960514
4277,1053662.0396795084
4278,468063.9957399351
4279,1434177.7406130377
4280,1098491.8327183786
4281,1386238.756609572
4282,921797.9423548612
4283,831621.554896772
4284,1312330.445455767
4285,435353.1144477348
4286,899227.6669519723
4287,1057521.899970409
4288,629023.6719113209
4289,450297.99673042237
4290,549570.0668350947
4291,768035.6667487028
4292,519898.2454845852
4293,1114300.149911918
4294,507715.48624911066
4295,815931.9000176536
4296,936997.5195139386
4297,829395.4968690744
4298,887596.4704306934
4299,1102720.1474549405
4300,712865.0619104102
4301,1589559.7457944178
4302,442539.89298869576
4303,880561.5060216297
4304,902928.4019713341
4305,764345.5994516369
4306,943073.7985343339
4307,1116813.9188684896
4308,935614.1707181814
4309,611847.5052517715
4310,1279064.448540981
4311,835833.4095131321
4312,553812.0543134215
4313,838139.978588189
4314,314911.8663839493
4315,1203630.76367448
4316,205386.9684299794
4317,1011068.8408196832
4318,1342288.8323508163
4319,1012529.2850699631
4320,1032106.9183225671
4321,1057908.037445502
4322,869407.7527137587
4323,899095.3639382964
4324,861776.0315852036
4325,711377.515579445
4326,1543879.7831633335
4327,427169.45599356643
4328,1364111.9291059365
4329,598360.0328839233
4330,1132109.6095914138
4331,864838.4090715895
4332,762028.0212574245
4333,703040.6796979753
4334,546849.5478917465
4335,900929.5870797182
4336,1069865.886318814
4337,931541.8458829538
4338,1310823.4310224052
4339,903222.1322548484
4340,831675.1219642364
4341,674003.7234194751
4342,788399.4119598438
4343,1459314.8037038515
4344,1016911.9779032561
4345,702638.8510925838
4346,1008985.3125432181
4347,1034904.3075483043
4348,686633.0552674478
4349,1280567.6798423957
4350,845593.2659357454
4351,728244.5189098619
4352,604746.6279870229
4353,889059.204489527
4354,468567.16329392046
4355,893501.487210229
4356,939948.2272399255
4357,873050.8248061091
4358,1118390.5283282474
4359,1111319.625189533
4360,1390184.6439603947
4361,904753.7786836795
4362,762561.9895937671
4363,1160559.999529471
4364,1018780.9385371399
4365,1176278.185572037
4366,780569.5983433436
4367,429715.9334220046
4368,986128.4748654916
4369,414173.81751657615
4370,1112161.388734953
4371,645373.6211522901
4372,894628.2992297465
4373,909494.9067813682
4374,952579.5232125247
4375,864440.1124287164
4376,864137.0447872353
4377,540483.545820104
4378,1000685.0194820745
4379,662356.6564809589
4380,751908.5965990366
4381,994552.7194373854
4382,910785.7500304189
4383,1061468.2074664491
4384,1047011.5043305822
4385,1201384.0079785816
4386,771880.8805246977
4387,287599.60301295144
4388,879566.0882916269
4389,693039.0021818078
4390,945644.918012436
4391,863595.7054877821
4392,787145.3835175671
4393,966163.447255523
4394,826208.6062346828
4395,616187.9465757688
4396,1037259.8640526147
4397,1120997.5369382568
4398,952939.2679583328
4399,852432.4437714729
4400,800300.3193637688
4401,1131302.1615820574
4402,503130.364323488
4403,710577.2204067945
4404,820322.9980558925
4405,821860.5754641949
4406,878665.2591663201
4407,930546.0497877531
4408,690325.5730993114
4409,1171432.169324276
4410,695645.6781140596
4411,864955.3180102368
4412,1055259.3435472907
4413,998619.9110298074
4414,845344.5706825408
4415,980173.8380426359
4416,678418.45081033
4417,520791.0656339319
4418,650048.7865542718
4419,881672.9100901508
4420,808585.429860779
4421,721478.6474376657
4422,919584.9779975041
4423,1015840.4653323219
4424,351272.1112690419
4425,635270.8696755512
4426,803420.9930503664
4427,1083609.3201268208
4428,888532.5077054217
4429,1176914.285589159
4430,963709.3134565249
4431,1606606.483908227
4432,842060.1154210459
4433,744215.5935800876
4434,906717.5414504323
4435,894275.3105151849
4436,854652.3969802632
4437,971220.6767874708
4438,908295.7081077959
4439,393336.3503715454
4440,688513.720398904
4441,793231.3835422946
4442,779946.378663566
4443,677274.8453148883
4444,670743.4910205759
4445,623391.6731909283
4446,1516982.4625443341
4447,1128273.4385662645
4448,1100655.8032119714
4449,631779.2801419166
4450,866618.1461833098
4451,866814.4339806284
4452,590332.5631930623
4453,763239.7729598794
4454,1010959.3660455119
4455,760297.5757689439
4456,700260.7178725128
4457,1073059.6736580662
4458,726966.0611979488
4459,1197380.4307919731
4460,404654.99834725354
4461,877240.8081970238
4462,1260745.776180231
4463,1255601.6344606741
4464,715989.8547597243
4465,1388486.6022483227
4466,768799.0843776013
4467,997899.4801048336
4468,1031383.0074533221
4469,155150.0561436338
4470,832638.7489329125
4471,1071347.0996897875
4472,965969.3912616684
4473,742141.9353072706
4474,1028408.7043730526
4475,893425.0824674707
4476,827024.6571108396
4477,1007759.9518105411
4478,767287.8161039825
4479,951629.9415915299
4480,791394.2023631069
4481,850691.0496158052
4482,673753.7530400911
4483,862148.3765731596
4484,699856.3262685922
4485,336434.79773694114
4486,893574.6404075304
4487,712773.0503791876
4488,1086579.2816276872
4489,441848.6843677326
4490,803833.0560233858
4491,883691.0512032715
4492,1074180.329107338
4493,931328.960187128
4494,585436.3374518459
4495,757024.1790945819
4496,850208.9007894791
4497,720311.828688524
4498,919533.7567741398
4499,1262740.7659169724
4500,730562.5515859604
4501,484470.76072962943
4502,896728.4579451735
4503,1034158.3113203783
4504,1125496.4417345433
4505,433780.0695043445
4506,781908.1145528501
4507,682502.2175184271
4508,952667.6238366308
4509,681688.4073917192
4510,1328988.4438039565
4511,842745.8816818446
4512,891519.9770325134
4513,691464.3315669982
4514,863860.027967712
4515,868377.8662636839
4516,571620.7768473573
4517,1075125.3020619613
4518,791016.8505861697
4519,816539.7804246257
4520,804006.4898635711
4521,579293.2369181496
4522,804141.6419266353
4523,964223.9204575702
4524,799857.3794034788
4525,997648.5382540772
4526,697301.4912208437
4527,907516.2354045087
4528,926845.7894094575
4529,1209899.8379346328
4530,1405910.394146944
4531,896569.4732848882
4532,783212.2292451321
4533,966356.8392001191
4534,759615.6033663017
4535,1151764.533703546
4536,723584.5835418713
4537,928701.139967873
4538,32342.21789882984
4539,197862.4176654314
4540,751903.3342725907
4541,919362.6712055639
4542,765249.4100665905
4543,547984.9485796242
4544,740503.7808097097
4545,610027.0263290138
4546,789129.8249890464
4547,810858.1256722016
4548,982332.0370325681
4549,1013335.6135494262
4550,1119378.2849574797
4551,584418.5005223698
4552,678260.4996206417
4553,960479.1982853699
4554,973274.3660681084
4555,775972.1332247399
4556,898907.9680293537
4557,1173126.353084617
4558,614888.6425990222
4559,899157.1282663932
4560,667175.5267087992
4561,948883.1220515838
4562,759236.1380265132
4563,785063.5638564329
4564,1230750.802264069
4565,1298198.022827988
4566,1053879.7043713625
4567,516249.40566353954
4568,889249.4841070842
4569,706374.116641704
4570,1188146.9056983578
4571,1225001.38325114
4572,527698.6353105382
4573,1435747.3075806354
4574,349341.08517333306
4575,882852.8718673377
4576,1309165.462300935
4577,1013739.3784166494
4578,744705.3282358786
4579,1263823.7172293284
4580,1009176.1682203488
4581,517058.7647433318
4582,1065492.183113892
4583,841980.2384011627
4584,1046366.4034126141
4585,1200459.464752314
4586,1109149.219617562
4587,901830.9817582231
4588,912911.9326739567
4589,763242.154369629
4590,1092085.5287030265
4591,881719.4738423424
4592,1004781.4140841614
4593,926055.2426435992
4594,711175.3112067262
4595,810452.6628791757
4596,593352.6604288141
4597,1143641.6047143117
4598,-353809.4155306902
4599,777935.0848282037
4600,479462.07078922645
4601,965253.3684208523
4602,811441.0656462654
4603,676229.1167923373
4604,937718.7324829386
4605,982837.8532478232
4606,337044.0675648601
4607,870671.5299015535
4608,998899.473110628
4609,843092.249624195
4610,1119937.3975235443
4611,1022149.7436682477
4612,925864.4941361644
4613,1312644.3676276337
4614,1055105.9175075828
4615,701866.8514025961
4616,727404.5937221467
4617,1898429.0667754107
4618,338573.64660076075
4619,564219.6639293637
4620,1078764.6932686078
4621,952541.9481407037
4622,936766.635093349
4623,877228.0518217782
4624,627579.5338412522
4625,1211859.4994113282
4626,959138.1603209053
4627,823189.4734639914
4628,961966.8938232638
4629,840424.5092927048
4630,738506.2443769218
4631,1438699.1962250634
4632,795943.7878700295
4633,990226.6481991259
4634,630378.5519597933
4635,683734.7053109894
4636,1043596.7981101458
4637,760441.6008646055
4638,1050357.7048819019
4639,1256609.9780166824
4640,978065.3155706261
4641,773894.817838958
4642,426477.2155009238
4643,862776.4295277958
4644,878349.3220429808
4645,1009055.3308561426
4646,628424.3523394158
4647,199709.15146128216
4648,1291201.3634240483
4649,1239168.9039617945
4650,617955.8114460763
4651,562251.3811339819
4652,322709.8364560647
4653,616038.6083235255
4654,962549.7818826479
4655,1009935.683269463
4656,1337549.725460446
4657,865099.5772692892
4658,956237.4339164655
4659,927893.3694836126
4660,1205298.8817542815
4661,333349.5374546279
4662,468695.4453228216
4663,1090581.9571687456
4664,891884.8367164875
4665,820187.373764654
4666,1246303.7374596274
4667,547319.9141519448
4668,959043.46017646
4669,813855.7867371966
4670,1021721.7288826812
4671,1103333.678662006
4672,931935.5615655023
4673,877723.1455270568
4674,1098387.0708729504
4675,366714.6745787079
4676,832402.0748046262
4677,522916.6462702963
4678,886164.4065252198
4679,851463.9436710405
4680,529383.4009815583
4681,1184091.3022296082
4682,1229445.7766431698
4683,801788.4478162056
4684,927916.6024534398
4685,1110940.7399925808
4686,300708.0027961326
4687,940192.1592670402
4688,980349.2316993979
4689,990675.4247813665
4690,1109182.9896221636
4691,918929.2885363048
4692,558809.688257589
4693,886865.1444017384
4694,940631.5270622703
4695,921744.5535678507
4696,735350.9118272854
4697,841186.521170977
4698,1141410.718509934
4699,1741783.1673338749
4700,1128195.915982837
4701,456790.82718911185
4702,86119.20271511853
4703,825636.0395204821
4704,777364.3404784193
4705,847441.3251985209
4706,1031759.7678938481
4707,841839.3165793724
4708,810873.2655961935
4709,852096.8177378385
4710,881974.5462010875
4711,417192.87859398336
4712,1218376.9867697046
4713,133491.04019487998
4714,1079466.448989247
4715,734594.5876766709
4716,993137.9208982292
4717,1629351.7139279488
4718,909616.1467317021
4719,1110992.8741342828
4720,804692.9228342467
4721,641421.4940112634
4722,1091549.7237222956
4723,970158.1263942004
4724,704673.3563194724
4725,1110203.2371677442
4726,1067792.5661890777
4727,908179.1614190564
4728,967535.6763036947
4729,619650.7748874126
4730,742442.3951494303
4731,705799.4961558926
4732,943761.6551977636
4733,1464015.9421988903
4734,734713.3440997963
4735,552940.4673085184
4736,1110924.1526813954
4737,976843.3048437627
4738,862699.7895879054
4739,896957.66458132
4740,624418.5839586132
4741,786939.9400706994
4742,1076487.473057421
4743,690346.1689470324
4744,768785.9330490346
4745,1238534.50966324
4746,687340.7839399357
4747,766682.3598760485
4748,906988.616401305
4749,1025508.5634129369
4750,1011308.9402796602
4751,1192458.915525471
4752,540249.2115597893
4753,984645.2576740251
4754,698062.5075792251
4755,767904.897242561
4756,910735.5594067466
4757,1076896.552589361
4758,737136.1127986176
4759,780548.7103151983
4760,1098535.6380566503
4761,532483.3845844751
4762,933660.1413131589
4763,1043331.714852797
4764,1168320.4179564747
4765,1031275.8387583888
4766,892166.5520874166
4767,474095.32818827895
4768,1057564.523494077
4769,851780.6248438613
4770,510820.8041661447
4771,1163165.4952106331
4772,889149.0350582704
4773,1098744.483465743
4774,1011731.3689722683
4775,828875.5547524291
4776,817214.8474189513
4777,1191033.9036267702
4778,445443.74196977494
4779,704521.6176072778
4780,821683.502261033
4781,817518.9431279954
4782,949907.5985357678
4783,735207.9941975361
4784,961276.1312466026
4785,979308.0249086178
4786,775532.1775844835
4787,707138.4386782214
4788,822097.7310494763
4789,410131.3021750029
4790,996219.3907291032
4791,917583.7620177877
4792,918818.2260308317
4793,886333.8581712106
4794,1213955.6428284238
4795,956868.0057741927
4796,1298068.6292997298
4797,876467.5374853082
4798,990248.0871394634
4799,329534.0239550477
4800,1412870.4271740995
4801,943650.1753899113
4802,1323526.0347700326
4803,1237797.8744704998
4804,966662.9547613573
4805,924726.7541123722
4806,899003.2213865824
4807,864251.3205253199
4808,627151.6816054555
4809,1021778.2744261279
4810,824407.3372437884
4811,1044708.0038338751
4812,768238.8554066623
4813,874086.9205556689
4814,810492.118798921
4815,717141.5776586416
4816,689235.571183485
4817,1042786.6052580788
4818,874803.2291401078
4819,721093.2090165043
4820,779408.6045312986
4821,985175.9684058921
4822,695430.1327885587
4823,287788.0369774046
4824,486084.2630709852
4825,1057340.056069119
4826,820814.5084528616
4827,889816.1997218222
4828,855696.4691991697
4829,1013265.8816677774
4830,656997.562563386
4831,744910.5758636819
4832,894534.3192001372
4833,1025335.5986694398
4834,894716.0299021519
4835,925680.7790059461
4836,945409.222037486
4837,1321182.1890929611
4838,891278.9618819306
4839,992504.7174832325
4840,929314.0705211469
4841,905518.9428639677
4842,945990.7476890245
4843,882997.8317169608
4844,392747.50674737734
4845,900970.4220350345
4846,1058899.3139978612
4847,1037841.8593154006
4848,879856.7401068516
4849,912319.4108648975
4850,665630.3857067939
4851,985885.4791621121
4852,303487.0232648037
4853,750133.162846268
4854,1079473.8798739184
4855,1039835.3009529691
4856,606774.9564356464
4857,1140445.4279254202
4858,734308.2686005863
4859,1262641.7745532927
4860,1095305.9444425646
4861,669134.4771918915
4862,1029251.5715557149
4863,492719.81134368037
4864,872772.7132835502
4865,194104.21688446694
4866,944873.1589686605
4867,883494.8645301801
4868,974249.4282575751
4869,582483.2038549271
4870,1173983.5895429554
4871,320669.82050470216
4872,999714.7581562352
4873,924771.1702412874
4874,1492730.210132828
4875,920261.7739380985
4876,977826.7407834802
4877,1064643.78323344
4878,1081812.1817569118
4879,1008176.5376770261
4880,1068911.8397454964
4881,1602495.7732551016
4882,764709.4844501469
4883,744778.3756396675
4884,428016.8968327036
4885,1059633.8823327965
4886,922551.6117801042
4887,948389.0032342128
4888,1106830.9850584783
4889,851973.007079161
4890,853482.0378444251
4891,1229856.5026311085
4892,608972.2590347815
4893,909701.2355904287
4894,1004396.7220236751
4895,742878.4312861732
4896,394542.6223803356
4897,595898.9718560698
4898,978716.1380031755
4899,992075.6714838909
4900,1114472.249091823
4901,829226.5236138393
4902,1183789.8064804594
4903,781221.1603017331
4904,401309.51203856897
4905,892686.4406800409
4906,725028.7667234018
4907,814564.1878078668
4908,1073029.8849181125
4909,1122874.7630177252
4910,888225.6161316645
4911,867096.9740156565
4912,689298.9481657607
4913,995259.0392401275
4914,685285.4470675415
4915,1213036.4076087552
4916,614251.667099287
4917,940698.5055133805
4918,882190.7884234103
4919,960508.3949173393
4920,1128321.990476184
4921,979492.7048493819
4922,1243120.4762144107
4923,1065245.0006565242
4924,1319736.3488586354
4925,966992.897606201
4926,619616.5763148704
4927,1080411.7583078973
4928,563157.136891293
4929,943383.7436131057
4930,1145703.491034573
4931,1034151.4642106368
4932,981457.9530158062
4933,864979.5781652385
4934,769260.9309349214
4935,614047.9031399405
4936,840451.3574157812
4937,660424.4737136499
4938,947782.6837243101
4939,456171.25660647475
4940,1097049.30898539
4941,1063741.4117426113
4942,867999.3257109756
4943,1154058.4714969064
4944,-6706.203149906825
4945,975110.4214222794
4946,872121.5446378686
4947,740188.3163333281
4948,1305518.6263378826
4949,1241256.7613865475
4950,925947.4149742029
4951,1161363.8109799942
4952,680205.8551491316
4953,880959.0877120069
4954,1091826.9614256164
4955,1092434.204268659
4956,1221258.9313747569
4957,1171044.1082120524
4958,625604.6202076046
4959,1004417.5854774843
4960,780404.4435929048
4961,615541.5997551209
4962,763620.483640878
4963,649321.1425267331
4964,857217.4110040361
4965,1335739.4358912162
4966,1211412.7698118757
4967,449869.0387712243
4968,954167.1547633347
4969,780365.4239948813
4970,316883.0791414564
4971,770919.8247811062
4972,883958.1693795992
4973,676224.9038458354
4974,1169307.863200181
4975,1007105.2646715917
4976,1385359.2411511142
4977,816833.053431079
4978,664812.063458349
4979,784867.2254013779
4980,1136101.7591220555
4981,887897.8538799081
4982,909201.0842883766
4983,1288259.4844567692
4984,1047446.0228113176
4985,822068.1552594963
4986,803389.0931408139
4987,1020473.8171586972
4988,1082833.626557839
4989,1075025.4103778726
4990,910428.0265416226
4991,564223.3959390812
4992,825048.3722124975
4993,708674.4302309114
4994,890383.3783608101
4995,374604.2238258156
4996,607579.7034731465
4997,767276.5605796145
4998,824534.0021915475
4999,1021162.3195747427
5000,891264.1024026973
5001,667753.7785135068
5002,1057913.7109411117
5003,424309.24680839875
5004,854938.8907073978
5005,790207.7971434726
5006,819738.5699746012
5007,912301.6916389388
5008,959494.320933969
5009,960661.9651736902
5010,798084.0430125898
5011,785870.4705576948
5012,779568.6075446305
5013,921591.0216977247
5014,1074373.9771162875
5015,792873.979065513
5016,1418364.936718934
5017,843812.085205043
5018,726298.3563662041
5019,872190.7256661776
5020,1097570.7012368594
5021,900734.0840056587
5022,584693.5228672334
5023,1059258.1700926642
5024,1034837.7732481624
5025,1058019.217553806
5026,805639.7838763623
5027,696069.3059815753
5028,864281.1474223846
5029,1236267.7999857739
5030,1223632.6427863936
5031,1003114.827621286
5032,1054265.60863538
5033,1070223.704942056
5034,917990.835003065
5035,787232.7923002628
5036,640505.4674567874
5037,904240.6432092371
5038,1724607.3481684765
5039,769954.5644821802
5040,826774.8804617126
5041,527385.8137851704
5042,817580.8584282887
5043,961223.8057844928
5044,1311711.6910975573
5045,1010010.2105684262
5046,836605.2933635253
5047,1105404.4247059063
5048,679068.4855393473
5049,917846.3847608957
5050,999079.4342440949
5051,1070065.134934822
5052,688903.5765506546
5053,613924.4404316401
5054,1263099.373230917
5055,606476.170146194
5056,977250.246801886
5057,901166.4745076477
5058,743635.5762913846
5059,1034850.7042816465
5060,727835.8988329566
5061,594359.8067431983
5062,543375.83931991
5063,791395.7106006558
5064,691226.3792367807
5065,780387.735461361
5066,430508.03039554367
5067,777120.9113288203
5068,979582.4294474488
5069,906066.2510968153
5070,838921.8545020928
5071,1014924.7975708992
5072,1116669.012301204
5073,721281.9181199694
5074,1167227.65842095
5075,498564.6980878317
5076,1092518.1996329415
5077,1023137.6763647671
5078,738049.5512624275
5079,854126.3374532501
5080,815272.470310069
5081,1172330.5363653614
5082,-130819.66447228519
5083,921035.8770410703
5084,430000.1670565468
5085,826007.9386200629
5086,1040180.6756352716
5087,755998.5893812452
5088,785172.8385738573
5089,1027464.5294824232
5090,833412.0235142107
5091,786426.2550585301
5092,843344.9654194537
5093,892711.1665791157
5094,577006.1516287215
5095,936442.3653580724
5096,874657.0490805998
5097,818205.9067486516
5098,638583.0229107238
5099,458158.5989027389
5100,817840.167406766
5101,141660.6394034474
5102,406703.8396697738
5103,743254.7828267146
5104,739092.7960145404
5105,1192221.498214967
5106,731411.7650070131
5107,471338.76668573497
5108,825241.6238796341
5109,1038461.4522210859
5110,1006064.7027158039
5111,895952.4872382036
5112,244700.51804074517
5113,1305252.7992164423
5114,787068.745782556
5115,529853.2814139551
5116,969978.5226845788
5117,954701.8361424264
5118,892041.6418729103
5119,1099816.1027937015
5120,876055.7548468948
5121,523738.4839631028
5122,306174.8648294839
5123,914318.9024577136
5124,860153.4331283444
5125,1167619.028629335
5126,783195.9329655748
5127,786592.7875047172
5128,717134.4908747607
5129,1025437.8696126908
5130,1262915.9753138537
5131,982447.7797140658
5132,597230.5882216962
5133,847997.7890987834
5134,489875.5677227909
5135,652467.498267123
5136,160501.0444618758
5137,1007520.6468040794
5138,943708.5651592535
5139,799808.0935454553
5140,983399.0570875667
5141,778174.4360645603
5142,1161733.5181219422
5143,842561.6840247132
5144,637763.602340596
5145,966782.1198653029
5146,1129485.0257040793
5147,738864.1559245522
5148,871277.1015495067
5149,818869.035625537
5150,1183533.9902116763
5151,725720.7451315997
5152,880627.0444448176
5153,802482.9539255551
5154,1142789.3093889875
5155,579093.7848285988
5156,385115.73845454864
5157,450039.7653433208
5158,814345.5560057657
5159,786052.7339827267
5160,968467.516461879
5161,728966.3989070862
5162,513650.8313986999
5163,895587.138300749
5164,927427.5429049297
5165,1217215.1987617356
5166,1079436.5759328683
5167,1030551.2724156224
5168,401581.2307940428
5169,944992.3075090903
5170,595688.5313018303
5171,935595.3946744887
5172,1029544.0160887614
5173,818413.0707149527
5174,940429.3069579266
5175,847483.891458425
5176,806632.4635391942
5177,936860.3100577777
5178,484453.9176644776
5179,1067340.097578326
5180,594828.996796312
5181,787453.7414232134
5182,1213340.9312120264
5183,1061347.4340965021
5184,1418872.7437899099
5185,728435.5680160068
5186,988403.0495386806
5187,718788.3568215206
5188,660959.9002266165
5189,646798.5053803357
5190,1023433.3262668415
5191,1253650.3097348192
5192,788749.4844457908
5193,806982.9881489682
5194,888709.0391064192
5195,564711.5087684565
5196,542584.4909152468
5197,1341642.4439184908
5198,937631.3621881169
5199,899507.0730790935
5200,1277798.7058111795
5201,246894.96453442867
5202,948483.901898242
